uid,brand,url,price,currency,image_url,collection,reference_code,life_span_date,life_span,price_eur,year,quarter,price_category,year_quarter
797807,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01298-luminor-chrono--flyback-ceramica.html,121500,CNY,"https://www.panerai.com/content/dam/rcq/pan/22/24/33/8/2224338.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/24/33/8/2224338.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01298,2021-11-30,Q4 November 2021,16782.92699772084,2021,4,Mid Range,2021Q4
797808,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01664-luminor-marina-carbotech---44mm.html,106000,CNY,"https://www.panerai.com/content/dam/rcq/pan/22/22/26/5/2222265.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/26/5/2222265.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01664,2021-11-30,Q4 November 2021,14641.895158505422,2021,4,Mid Range,2021Q4
797811,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-goldtech.html,361200,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/57/9/2148579.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00742,2021-11-30,Q4 November 2021,49892.94840803923,2021,4,High End,2021Q4
797812,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-platinumtech.html,520700,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/64/65/8/2164658.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00715,2021-11-30,Q4 November 2021,71924.85668899787,2021,4,Ultra Luxury,2021Q4
797813,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01135-luminor-chrono-monopulsante-8-giorni-gmt-blu-notte.html,174600,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/53/6/2148536.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/53/6/2148536.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01135,2021-11-30,Q4 November 2021,24117.687685613648,2021,4,Mid Range,2021Q4
797814,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01122-luminor-marina-44mm---guillaume-nery-edition.html,149100,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/28/65/2/2128652.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/28/65/2/2128652.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01122,2021-11-30,Q4 November 2021,20595.344982388287,2021,4,Mid Range,2021Q4
797815,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01075-luminor-left-handed---47mm.html,74700,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/16/47/0/2116470.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/16/47/0/2116470.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01075,2021-11-30,Q4 November 2021,10318.392154154293,2021,4,Mid Range,2021Q4
797816,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech---44mm.html,185400,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/33/2/2035332.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01112,2021-11-30,Q4 November 2021,25609.50341874439,2021,4,High End,2021Q4
797817,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,68000,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/67/63/6/2067636.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01316,2021-11-30,Q4 November 2021,9392.91387526763,2021,4,Entry Level,2021Q4
797818,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01314-luminor-marina---44mm.html,63300,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/66/83/2/2066832.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01314,2021-11-30,Q4 November 2021,8743.697769182954,2021,4,Entry Level,2021Q4
797819,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam02392-luminor-marina---42mm.html,60500,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/66/85/6/2066856.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/66/85/6/2066856.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM02392,2021-11-30,Q4 November 2021,8356.93072726017,2021,4,Entry Level,2021Q4
797820,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01084-luminor-logo---44mm.html,43400,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01084,2021-11-30,Q4 November 2021,5994.8891498031635,2021,4,Entry Level,2021Q4
797821,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01085-luminor-blu-mare---44mm.html,43400,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01085,2021-11-30,Q4 November 2021,5994.8891498031635,2021,4,Entry Level,2021Q4
797822,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01086-luminor-base-logo---44mm.html,39100,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01086,2021-11-30,Q4 November 2021,5400.925478278887,2021,4,Entry Level,2021Q4
797823,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01661-luminor-marina-carbotech---44mm.html,106000,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/15/95/0/2015950.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/15/95/0/2015950.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01661,2021-11-30,Q4 November 2021,14641.895158505422,2021,4,Mid Range,2021Q4
797824,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01313-luminor-marina---44mm.html,63300,CNY,"https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/50/94/8/2050948.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01313,2021-11-30,Q4 November 2021,8743.697769182954,2021,4,Entry Level,2021Q4
797825,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01157-luminor-marina-esteel--blu-profondo.html,66600,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/51/9/2148519.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/51/9/2148519.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01157,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797826,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01356-luminor-marina-esteel--verde-smeraldo.html,66600,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/55/3/2148553.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/55/3/2148553.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01356,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797827,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01358-luminor-marina-esteel-grigio-roccia.html,66600,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/55/8/2148558.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/55/8/2148558.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01358,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797828,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01109-luminor-chrono.html,69300,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/44/8/2148448.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01109,2021-11-30,Q4 November 2021,9572.484287588923,2021,4,Entry Level,2021Q4
797829,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01218-luminor-chrono.html,69300,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/54/1/2148541.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01218,2021-11-30,Q4 November 2021,9572.484287588923,2021,4,Entry Level,2021Q4
797830,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01110-luminor-chrono.html,76100,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/47/5/2148475.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01110,2021-11-30,Q4 November 2021,10511.775675115685,2021,4,Mid Range,2021Q4
797831,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,71300,CNY,"https://www.panerai.com/content/dam/rcq/pan/21/48/52/9/2148529.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/52/9/2148529.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01303,2021-11-30,Q4 November 2021,9848.746460390912,2021,4,Entry Level,2021Q4
797832,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,209900,CNY,,LUMINOR,PNPAM01111,2021-11-30,Q4 November 2021,28993.715035568755,2021,4,High End,2021Q4
797833,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00372-luminor---47mm.html,69300,CNY,,LUMINOR,PNPAM00372,2021-11-30,Q4 November 2021,9572.484287588923,2021,4,Entry Level,2021Q4
797834,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01392-luminor-marina---42mm.html,60500,CNY,,LUMINOR,PNPAM01392,2021-11-30,Q4 November 2021,8356.93072726017,2021,4,Entry Level,2021Q4
797835,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01312-luminor-marina---44mm.html,63300,CNY,,LUMINOR,PNPAM01312,2021-11-30,Q4 November 2021,8743.697769182954,2021,4,Entry Level,2021Q4
797836,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01359-luminor-marina---44mm.html,63300,CNY,,LUMINOR,PNPAM01359,2021-11-30,Q4 November 2021,8743.697769182954,2021,4,Entry Level,2021Q4
797837,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01523-luminor-marina---42mm.html,60500,CNY,,LUMINOR,PNPAM01523,2021-11-30,Q4 November 2021,8356.93072726017,2021,4,Entry Level,2021Q4
797838,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01499-luminor-marina---44mm.html,63300,CNY,,LUMINOR,PNPAM01499,2021-11-30,Q4 November 2021,8743.697769182954,2021,4,Entry Level,2021Q4
797839,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00977-luminor-marina---42mm.html,66600,CNY,,LUMINOR,PNPAM00977,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797840,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01028-luminor-marina---42mm.html,66600,CNY,,LUMINOR,PNPAM01028,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797841,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00722-luminor-marina---42mm.html,66600,CNY,,LUMINOR,PNPAM00722,2021-11-30,Q4 November 2021,9199.530354306236,2021,4,Entry Level,2021Q4
797842,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00978-luminor-marina---44mm.html,68000,CNY,,LUMINOR,PNPAM00978,2021-11-30,Q4 November 2021,9392.91387526763,2021,4,Entry Level,2021Q4
797843,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01058-luminor-marina---44mm.html,68000,CNY,,LUMINOR,PNPAM01058,2021-11-30,Q4 November 2021,9392.91387526763,2021,4,Entry Level,2021Q4
797844,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00723-luminor-marina---44mm.html,68000,CNY,,LUMINOR,PNPAM00723,2021-11-30,Q4 November 2021,9392.91387526763,2021,4,Entry Level,2021Q4
797845,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00778-luminor-logo---44mm.html,43400,CNY,,LUMINOR,PNPAM00778,2021-11-30,Q4 November 2021,5994.8891498031635,2021,4,Entry Level,2021Q4
797846,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00510-luminor-8-days---44mm.html,52600,CNY,,LUMINOR,PNPAM00510,2021-11-30,Q4 November 2021,7265.695144692313,2021,4,Entry Level,2021Q4
797847,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00563-luminor-marina-8-days-acciaio---44mm.html,52600,CNY,,LUMINOR,PNPAM00563,2021-11-30,Q4 November 2021,7265.695144692313,2021,4,Entry Level,2021Q4
797848,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00590-luminor-8-days---44mm.html,52600,CNY,,LUMINOR,PNPAM00590,2021-11-30,Q4 November 2021,7265.695144692313,2021,4,Entry Level,2021Q4
797849,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00564-luminor-8-days---44mm.html,55200,CNY,,LUMINOR,PNPAM00564,2021-11-30,Q4 November 2021,7624.835969334899,2021,4,Entry Level,2021Q4
797850,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01033-luminor-gmt---44mm.html,71300,CNY,,LUMINOR,PNPAM01033,2021-11-30,Q4 November 2021,9848.746460390912,2021,4,Entry Level,2021Q4
797851,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01537-luminor-gmt-power-reserve---42mm.html,72800,CNY,,LUMINOR,PNPAM01537,2021-11-30,Q4 November 2021,10055.943089992403,2021,4,Mid Range,2021Q4
797852,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam01321-luminor-gmt-power-reserve---44mm.html,74700,CNY,,LUMINOR,PNPAM01321,2021-11-30,Q4 November 2021,10318.392154154293,2021,4,Mid Range,2021Q4
797853,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00233-luminor-8-days-gmt---44mm.html,94600,CNY,,LUMINOR,PNPAM00233,2021-11-30,Q4 November 2021,13067.200773534085,2021,4,Mid Range,2021Q4
797854,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00576-luminor-8-days-gmt---44mm.html,216200,CNY,,LUMINOR,PNPAM00576,2021-11-30,Q4 November 2021,29863.94087989502,2021,4,High End,2021Q4
797855,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00533-luminor-gmt-10-days---44mm.html,103900,CNY,,LUMINOR,PNPAM00533,2021-11-30,Q4 November 2021,14351.819877063333,2021,4,Mid Range,2021Q4
797856,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00335-luminor-gmt-10-days---44mm.html,137100,CNY,,LUMINOR,PNPAM00335,2021-11-30,Q4 November 2021,18937.771945576354,2021,4,Mid Range,2021Q4
797857,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00656-luminor-equation-of-time---47mm.html,174600,CNY,,LUMINOR,PNPAM00656,2021-11-30,Q4 November 2021,24117.687685613648,2021,4,Mid Range,2021Q4
797858,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00670-luminor-equation-of-time---47mm.html,174600,CNY,,LUMINOR,PNPAM00670,2021-11-30,Q4 November 2021,24117.687685613648,2021,4,Mid Range,2021Q4
797859,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00524-luminor-chrono-flyback---44mm.html,86200,CNY,,LUMINOR,PNPAM00524,2021-11-30,Q4 November 2021,11906.899647765731,2021,4,Mid Range,2021Q4
797860,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00526-luminor-regatta-chrono-flyback---47mm.html,133100,CNY,,LUMINOR,PNPAM00526,2021-11-30,Q4 November 2021,18385.247599972376,2021,4,Mid Range,2021Q4
797861,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00317-luminor-chrono-monopulsante-8-days-gmt---44mm.html,165200,CNY,,LUMINOR,PNPAM00317,2021-11-30,Q4 November 2021,22819.2554734443,2021,4,Mid Range,2021Q4
797862,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00580-luminor-chrono-flyback---44mm.html,112300,CNY,,LUMINOR,PNPAM00580,2021-11-30,Q4 November 2021,15512.121002831687,2021,4,Mid Range,2021Q4
797863,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,48700,CNY,,LUMINOR,PNPAM00914,2021-11-30,Q4 November 2021,6726.983907728435,2021,4,Entry Level,2021Q4
797864,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00653-luminor-yachts-challenge---44mm.html,94600,CNY,,LUMINOR,PNPAM00653,2021-11-30,Q4 November 2021,13067.200773534085,2021,4,Mid Range,2021Q4
797865,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00654-luminor-yachts-challenge---44mm.html,94600,CNY,,LUMINOR,PNPAM00654,2021-11-30,Q4 November 2021,13067.200773534085,2021,4,Mid Range,2021Q4
797866,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00652-luminor-regatta-chrono-flyback---47mm.html,131900,CNY,,LUMINOR,PNPAM00652,2021-11-30,Q4 November 2021,18219.49029629118,2021,4,Mid Range,2021Q4
797867,Panerai,https://www.panerai.com/cn/zh-cn/collections/watch-collection/luminor/pam00764-luminor-yachts-challenge---44mm.html,100800,CNY,"https://www.panerai.com/content/dam/rcq/pan/18/71/47/6/1871476.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/71/47/6/1871476.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00764,2021-11-30,Q4 November 2021,13923.613509220251,2021,4,Mid Range,2021Q4
